month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 6, 0.01, 40.0157, -105.2793, 161.4762, 5.0268, 2.9226, 3.9387, 1.4346, 1.4346
7, 6, 0.01, 40.0157, -105.2793, 155.4663, 5.1565, 5.1222, 3.0271, 1.2108, 1.2108
7, 6, 0.02, 40.0157, -105.2793, 150.7936, 5.7673, 6.5279, 2.9668, 1.3083, 1.3083
7, 6, 0.03, 40.0157, -105.2793, 146.9209, 6.4610, 7.5297, 3.1609, 1.4947, 1.4947
7, 6, 0.03, 40.0157, -105.2793, 143.5907, 7.1358, 8.2909, 3.4361, 1.7029, 1.7029
7, 6, 0.35, 40.0157, -105.2793, 87.0239, 16.3198, 13.6354, 8.0758, 5.0603, 5.0603
7, 6, 0.04, 40.0157, -105.2793, 138.0278, 8.3399, 9.3873, 4.0207, 2.1066, 2.1066
7, 6, 0.05, 40.0157, -105.2793, 133.4545, 9.3462, 10.1499, 4.5546, 2.4622, 2.4622
7, 6, 0.06, 40.0157, -105.2793, 129.5545, 10.1884, 10.7162, 5.0168, 2.7677, 2.7677
7, 6, 0.07, 40.0157, -105.2793, 126.1474, 10.9006, 11.1554, 5.4128, 3.0300, 3.0300
7, 6, 0.08, 40.0157, -105.2793, 123.1192, 11.5097, 11.5068, 5.7523, 3.2566, 3.2566
7, 6, 0.09, 40.0157, -105.2793, 120.3927, 12.0358, 11.7943, 6.0447, 3.4536, 3.4536
7, 6, 0.10, 40.0157, -105.2793, 117.9128, 12.4945, 12.0338, 6.2978, 3.6261, 3.6261
7, 6, 0.15, 40.0157, -105.2793, 108.0725, 14.1088, 12.8016, 7.1593, 4.2360, 4.2360
7, 6, 0.02, 40.0157, -105.2793, 150.7936, 5.7673, 6.5279, 2.9668, 1.3083, 1.3083
7, 6, 0.25, 40.0157, -105.2793, 95.3218, 15.6645, 13.4271, 7.8796, 4.8208, 4.8208
7, 6, 0.30, 40.0157, -105.2793, 90.7949, 16.0592, 13.5598, 8.0152, 4.9662, 4.9662
7, 6, 0.35, 40.0157, -105.2793, 87.0239, 16.3198, 13.6354, 8.0758, 5.0603, 5.0603
7, 6, 0.40, 40.0157, -105.2793, 83.8205, 16.4893, 13.6738, 8.0876, 5.1197, 5.1197
7, 6, 0.50, 40.0157, -105.2793, 78.6492, 16.6527, 13.6825, 8.0229, 5.1721, 5.1721
7, 6, 0.60, 40.0157, -105.2793, 74.6436, 16.6730, 13.6379, 7.8933, 5.1713, 5.1713
7, 6, 0.70, 40.0157, -105.2793, 71.4472, 16.6104, 13.5641, 7.7323, 5.1403, 5.1403
7, 6, 0.80, 40.0157, -105.2793, 68.8404, 16.4974, 13.4732, 7.5569, 5.0916, 5.0916
7, 6, 0.90, 40.0157, -105.2793, 66.6784, 16.3531, 13.3723, 7.3765, 5.0322, 5.0322
7, 6, 1.00, 40.0157, -105.2793, 64.8610, 16.1891, 13.2655, 7.1962, 4.9666, 4.9666
7, 6, 1.50, 40.0157, -105.2793, 58.9683, 15.2658, 12.7065, 6.3669, 4.6133, 4.6133
7, 6, 2.00, 40.0157, -105.2793, 55.8517, 14.3543, 12.1652, 5.6942, 4.2806, 4.2806
7, 6, 2.50, 40.0157, -105.2793, 53.9623, 13.5227, 11.6608, 5.1607, 3.9881, 3.9881
7, 6, 3.00, 40.0157, -105.2793, 52.6668, 12.7759, 11.1929, 4.7384, 3.7340, 3.7340
7, 6, 3.50, 40.0157, -105.2793, 51.6649, 12.1062, 10.7577, 4.4043, 3.5133, 3.5133
7, 6, 4.00, 40.0157, -105.2793, 50.8014, 11.5041, 10.3513, 4.1409, 3.3210, 3.3210
7, 6, 5.00, 40.0157, -105.2793, 49.1912, 10.4679, 9.6110, 3.7765, 3.0053, 3.0053
7, 6, 6.00, 40.0157, -105.2793, 47.5242, 9.6101, 8.9498, 3.5719, 2.7612, 2.7612
7, 6, 7.00, 40.0157, -105.2793, 45.7171, 8.8904, 8.3522, 3.4821, 2.5714, 2.5714
7, 6, 8.00, 40.0157, -105.2793, 43.7671, 8.2803, 7.8069, 3.4777, 2.4238, 2.4238
7, 6, 9.00, 40.0157, -105.2793, 41.7005, 7.7587, 7.3058, 3.5386, 2.3100, 2.3100
7, 6, 10.00, 40.0157, -105.2793, 39.5528, 7.3101, 6.8425, 3.6504, 2.2237, 2.2237
7, 6, 15.00, 40.0157, -105.2793, 28.5391, 5.8233, 4.9551, 3.6504, 2.0702, 2.0702
7, 6, 20.00, 40.0157, -105.2793, 17.3168, 5.1079, 3.5720, 3.6504, 2.1926, 2.1926
7, 6, 25.00, 40.0157, -105.2793, 5.5981, 5.1079, 3.5720, 3.6504, 2.1926, 2.1926
7, 6, 30.00, 40.0157, -105.2793, -5.8593, 5.1079, 3.5720, 3.6504, 2.1926, 2.1926
